110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Phan Xích Long,103 Trần Huy Liệu,Phường 12,Quận Phú Nhuận,TP. Hồ Chí Minh,Phường 09,QUAN PHU NHUAN,HCM,2868537,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Hoàng Diệu,B01-08 Hoàng Anh Gia Lai II&&37 Nguyễn Văn Hưởng,Phường Thảo Điền,Quận 2,TP. Hồ Chí Minh,Phường An Khánh,QUAN 2,HCM,2868587,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ HAGL Nguyễn Hữu Thọ,4BIS Phan Xích Long,Phường 03,Quận Phú Nhuận,TP. Hồ Chí Minh,Phường 09,QUAN PHU NHUAN,HCM,2868637,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Tô Ngọc Vân,97 Hoàng Diệu 2,Phường Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh,Phường Bình Chiểu,QUAN THU DUC,HCM,2868687,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Lê Đức Thọ,Căn hộ A3.3 Chung Cư Phú Hoàng Anh 1&&Số 9 Nguyễn Hữu Thọ,Phường Tân Kiểng,Quận 7,TP. Hồ Chí Minh,Phường Tân Kiểng,QUAN 7,HCM,2868737,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Tôn Đản,Số 232-234 Tô Ngọc Vân,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh,Phường Bình Chiểu,QUAN THU DUC,HCM,2868787,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Hà Đô,827 Lê Đức Thọ,Phường 16,Quận Gò Vấp,TP. Hồ Chí Minh,Phường 17,QUAN GO VAP,HCM,2868837,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Phan Huy Ích,Số 24 Tôn Đản,Phường 13,Quận 4,TP. Hồ Chí Minh,Phường 06,QUAN 4,HCM,2868887,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Bùi Hữu Nghĩa,2 0 Nguyễn Văn Công,Phường 03,Quận Gò Vấp,TP. Hồ Chí Minh,Phường 17,QUAN GO VAP,HCM,2868937,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,Vinmart+ Hoàng Hoa Thám,63 Phan Huy Ích,Phường 15,Quận Tân Bình,TP. Hồ Chí Minh,Phường 12,QUAN TAN BINH,HCM,2868987,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
