1055774,DA-HH3MLTB603,DA,None,220000050,CONG TY TNHH TM DV HOANG THIEN KIM,Mua va tich luy SP dang bot Rural T12,0,0,0,1032407.41,2200760259,Can Tho,8," 1,115,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,220000051,CONG TY TNHH DICH VU THUONG MAI TRUNG VINH,Mua va tich luy SP dang bot Rural T12,0,0,0,3356481.49,2200675878,Can Tho,8," 3,625,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,221000106,CONG TY CP THUONG NGHIEP CA MAU,Mua va tich luy SP dang bot Rural T12,0,0,0,3217592.60,2000110221,Can Tho,8," 3,475,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,221000108,CHI NHANH CONG TY CP THUONG NGHIEP CA MAU TAI NAM CAN,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,2000110221-055,Can Tho,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,222000001,CONG TY TNHH MOT THANH VIEN THUONG MAI VAN TAI TRUONG ANH,Mua va tich luy SP dang bot Rural T12,0,0,0,3615740.75,2100470041,Dong Nai,8," 3,905,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,222000069,CONG TY TNHH MTV HOA TRI TIN,Mua va tich luy SP dang bot Rural T12,0,0,0,5078703.71,2100587674,Dong Nai,8," 5,485,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,223000001,CN CTY CPTN CA MAU TAI BAC LIEU,Mua va tich luy SP dang bot Rural T12,0,0,0,3921296.30,2000110221-038,Can Tho,8," 4,235,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,223000065,CHI NHANH CONG TY CO PHAN THUONG NGHIEP CA MAU TAI BAC LIEU,Mua va tich luy SP dang bot Rural T12,0,0,0,2199074.08,2000110221-038,Can Tho,8," 2,375,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,310000042,CONG TY TNHH PHAN PHOI LIEN HOP DONG DUONG,Mua va tich luy SP dang bot Rural T12,0,0,0,3601851.86,0311215833,Dong Nai,8," 3,890,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,310000046,CONG TY TNHH TM DICH VU PHAN PHOI MINH DAT THANH,Mua va tich luy SP dang bot Rural T12,0,0,0,2185185.19,0318335304,Dong Nai,8," 2,360,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,310000047,CONG TY TNHH DAO DAO,Mua va tich luy SP dang bot Rural T12,0,0,0,2958333.34,1201690884,Dong Nai,8," 3,195,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,312000001,DOANH NGHIEP TU NHAN HUYNH QUOC VIET,Mua va tich luy SP dang bot Rural T12,0,0,0,2189814.82,1300416480,Dong Nai,8," 2,365,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,313000001,DOANH NGHIEP TU NHAN CAN VU,Mua va tich luy SP dang bot Rural T12,0,0,0,2319444.45,3900314325,Dong Nai,8," 2,505,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,314000002,CTY TNHH MOT THANH VIEN THUONG MAI TONG HOP LONG AN 1989,Mua va tich luy SP dang bot Rural T12,0,0,0,3800925.93,1100807889,Dong Nai,8," 4,105,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,314000004,CONG TY CO PHAN THUONG MAI MOC HOA,Mua va tich luy SP dang bot Rural T12,0,0,0,1671296.30,1100496986,Dong Nai,8," 1,805,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,314000006,CONG TY TNHH MTV THACH LOAN,Mua va tich luy SP dang bot Rural T12,0,0,0,648148.15,1201522255,Dong Nai,8," 700,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,314000007,CONG TY TNHH NGOC TRUONG TAI,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,1101990789,Dong Nai,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,325001880,CONG TY TNHH THUONG MAI LOC TAI DUC LINH,Mua va tich luy SP dang bot Rural T12,0,0,0,1032407.41,3400446034,Dong Nai,8," 1,115,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,325001896,CHI NHANH CONG TY TNHH THUONG MAI PHAN NGOC,Mua va tich luy SP dang bot Rural T12,0,0,0,4064814.82,3501242559-003,Dong Nai,8," 4,390,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,325001969,CONG TY TNHH MOT THANH VIEN THUONG MAI DICH VU VAN LOC PHAT,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,3801111966,Dong Nai,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,325001970,CONG TY TNHH MOT THANH VIEN HOANG KIM NGOC LAN,Mua va tich luy SP dang bot Rural T12,0,0,0,2319444.45,3602477211,Dong Nai,8," 2,505,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,325001971,CONG TY TNHH THUONG MAI DAU TU LONG GIA PHAT,Mua va tich luy SP dang bot Rural T12,0,0,0,3217592.60,3603838781,Dong Nai,8," 3,475,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,326000001,CONG TY TNHH THUONG MAI DICH VU VA VAN TAI DONG HOA PHAT,Mua va tich luy SP dang bot Rural T12,0,0,0,1800925.93,3500788257,Dong Nai,8," 1,945,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,326000166,CONG TY TNHH THUONG MAI - DICH VU QUOC THAI,Mua va tich luy SP dang bot Rural T12,0,0,0,4050925.93,3500678864,Dong Nai,8," 4,375,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,326000332,CONG TY TNHH THUONG MAI HUU LINH,Mua va tich luy SP dang bot Rural T12,0,0,0,4569444.45,3501970854,Dong Nai,8," 4,935,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,327000001,CONG TY TNHH NGUYEN LONG,Mua va tich luy SP dang bot Rural T12,0,0,0,6425925.94,3700817949,Dong Nai,8," 6,940,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,327000273,CONG TY TNHH THUONG MAI DICH VU PHU THAI,Mua va tich luy SP dang bot Rural T12,0,0,0,3337962.97,3700798284,Dong Nai,8," 3,605,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,327000279,CONG TY TNHH SAN XUAT THUONG MAI BINH SINH,Mua va tich luy SP dang bot Rural T12,0,0,0,1416666.67,3702510504,Dong Nai,8," 1,530,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,328000101,CONG TY TNHH DAU TU THUONG MAI THANH VU,Mua va tich luy SP dang bot Rural T12,0,0,0,902777.78,3401055202,Dong Nai,8," 975,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,328000102,CONG TY TNHH TUONG VAN 45,Mua va tich luy SP dang bot Rural T12,0,0,0,902777.78,3401060869,Dong Nai,8," 975,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,328000103,CONG TY TNHH VSON,Mua va tich luy SP dang bot Rural T12,0,0,0,1287037.04,3401064493,Dong Nai,8," 1,390,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,329000125,CONG TY TNHH QUANG THAI,Mua va tich luy SP dang bot Rural T12,0,0,0,5032407.42,5800324651,Dong Nai,8," 5,435,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,330000054,CONG TY TNHH MOT THANH VIEN THUONG MAI BAO NGOC,Mua va tich luy SP dang bot Rural T12,0,0,0,768518.52,3801054612,Dong Nai,8," 830,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,431000001,CONG TY TNHH MINH TUYET NHA TRANG,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,4200497442,Nha Trang,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,431000002,CONG TY TNHH TM THANH TIEN,Mua va tich luy SP dang bot Rural T12,0,0,0,1416666.67,4200451046,Nha Trang,8," 1,530,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,431000003,CONG TY TNHH DUNG NGAN,Mua va tich luy SP dang bot Rural T12,0,0,0,768518.52,4201134201,Nha Trang,8," 830,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,432000001,CONG TY TNHH THUONG MAI TONG HOP HUU PHUC,Mua va tich luy SP dang bot Rural T12,0,0,0,2583333.34,4101322709,Nha Trang,8," 2,790,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,432000003,CTY TNHH THUONG MAI VA DICH VU THANH YEN,Mua va tich luy SP dang bot Rural T12,0,0,0,2768518.52,4100669465,Nha Trang,8," 2,990,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,432000155,CONG TY TNHH MOT THANH VIEN HOAI THU,Mua va tich luy SP dang bot Rural T12,0,0,0,1217592.59,4100339562,Nha Trang,8," 1,315,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,433000157,CONG TY TRACH NHIEM HUU HAN THUONG MAI DICH VU HOANG LANG,Mua va tich luy SP dang bot Rural T12,0,0,0,1671296.30,6001576012,Nha Trang,8," 1,805,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,433000159,CONG TY TNHH TM DV SX DANG TIEN,Mua va tich luy SP dang bot Rural T12,0,0,0,2967592.60,6001285285,Nha Trang,8," 3,205,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,433000160,DOANH NGHIEP TU NHAN HANG TOAI,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,6400329992,Nha Trang,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,434000027,CONG TY TNHH S-STAR,Mua va tich luy SP dang bot Rural T12,0,0,0,1032407.41,6400424484,Nha Trang,8," 1,115,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,435000120,CONG TY TNHH MTV PHUC TRUONG THAO,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,5901065996,Nha Trang,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,435000121,CONG TY TNHH MOT THANH VIEN DUC HAI,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,5900616961,Nha Trang,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,435000999,CONG TY CO PHAN THUONG MAI HUNG PHAT,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,5900378097,Nha Trang,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,436000079,CONG TY TNHH THUONG MAI VAN TAI SONG HO,Mua va tich luy SP dang bot Rural T12,0,0,0,768518.52,4401074567,Nha Trang,8," 830,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,437000040,CTY TNHH DUC THINH KON TUM,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,6101133945,Nha Trang,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,540000001,CONG TY CO PHAN THUONG MAI HUE,Mua va tich luy SP dang bot Rural T12,0,0,0,1671296.30,3300100120,Da Nang,8," 1,805,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,540000244,CONG TY TNHH THUONG MAI THAI DONG ANH,Mua va tich luy SP dang bot Rural T12,0,0,0,5865740.75,3300393526,Da Nang,8," 6,335,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,541000001,CONG TY TNHH THANH TRONG,Mua va tich luy SP dang bot Rural T12,0,0,0,1537037.04,4300322693,Da Nang,8," 1,660,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,541000165,CONG TY TNHH MOT THANH VIEN TM-DV-TH KHAI THANH,Mua va tich luy SP dang bot Rural T12,0,0,0,2583333.34,4300691588,Da Nang,8," 2,790,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,542000192,CHI NHANH CONG TY TNHH MOT THANH VIEN TAM HANH TAI QUANG NAM,Mua va tich luy SP dang bot Rural T12,0,0,0,902777.78,0401345548-002,Da Nang,8," 975,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,542000206,CONG TY TNHH MTV TM&DV PHAN TAN PHAT,Mua va tich luy SP dang bot Rural T12,0,0,0,1287037.04,4000940547,Da Nang,8," 1,390,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,543000001,CTY TNHH MTV THUONG MAI TONG HOP VA DICH VU HONG NHUNG,Mua va tich luy SP dang bot Rural T12,0,0,0,2064814.82,3200261540,Da Nang,8," 2,230,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,544000073,CONG TY CO PHAN TU VAN XAY DUNG THUY LOI QUANG BINH,Mua va tich luy SP dang bot Rural T12,0,0,0,1601851.85,3100195358,Da Nang,8," 1,730,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,544000076,CONG TY TNHH THUONG MAI HOANG ANH QUAN,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,3100959677,Da Nang,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,645000704,CONG TY TNHH THUONG MAI VA DICH VU NHAT VIET,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,2901263671,Vinh,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,646000089,CONG TY TNHH HONG DUC,Mua va tich luy SP dang bot Rural T12,0,0,0,384259.26,3000336037,Vinh,8," 415,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,648000101,CONG TY TNHH MOT THANH VIEN TUNG LOC,Mua va tich luy SP dang bot Rural T12,0,0,0,1217592.59,2700528511,Ha Noi,8," 1,315,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,649000002,CONG TY TNHH THUONG MAI HANG HAU,Mua va tich luy SP dang bot Rural T12,0,0,0,648148.15,0600336026,Ha Noi,8," 700,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,750000017,CONG TY TNHH QUANG DUC,Mua va tich luy SP dang bot Rural T12,0,0,0,1217592.59,1000784878,Ha Noi,8," 1,315,000   ",CKTM-RL-25-01-017
1055774,DA-HH3MLTB603,DA,None,752003122,CONG TY TNHH DAU TU PHAT TRIEN THUONG MAI KHANH LINH,Mua va tich luy SP dang bot Rural T12,0,0,0,1032407.41,0105758760,Ha Noi,8," 1,115,000   ",CKTM-RL-25-01-017
